,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
13288,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13289,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13290,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13291,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13292,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13293,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13294,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13295,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13296,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13297,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13298,2818323246.3753233,0,0.0,0.0,1.8292377678996754
13299,2955421454.0058613,0,0.0,0.0,1.8292377678996754
13300,2818323246.3753233,0,0.0,0.0,1.8292377678996754
13301,2825345874.679693,0,0.0,0.0,1.834953796825869
13302,2825345874.679693,0,0.0,0.0,1.834953796825869
13303,2825345874.679693,0,0.0,0.0,1.834953796825869
13304,2825345874.679693,0,0.0,0.0,1.834953796825869
13305,2825345874.679693,0,0.0,0.0,1.834953796825869
13306,2825345874.679693,0,0.0,0.0,1.834953796825869
13307,2825345874.679693,0,0.0,0.0,1.834953796825869
13308,2825345874.679693,0,0.0,0.0,1.834953796825869
13309,2825345874.679693,0,0.0,0.0,1.834953796825869
13310,2825345874.679693,0,0.0,0.0,1.834953796825869
13311,2825345874.679693,0,0.0,0.0,1.834953796825869
13312,2825345874.679693,0,0.0,0.0,1.834953796825869
13313,2825345874.679693,0,0.0,0.0,1.834953796825869
13314,2825345874.679693,0,0.0,0.0,1.834953796825869
13315,2825345874.679693,0,0.0,0.0,1.834953796825869
13316,2825345874.679693,0,0.0,0.0,1.834953796825869
13317,2962785700.2401915,0,0.0,0.0,1.834953796825869
13318,2825345874.679693,0,0.0,0.0,1.834953796825869
13319,2825345874.679693,0,0.0,0.0,1.834953796825869
13320,1688884997.391096,0,0.0,0.0,3.3507676363449863
13321,1663711363.8787825,0,0.0,0.0,3.2979483819337605
13322,1688884997.391096,0,0.0,0.0,3.3507676363449863
13323,1688884997.391096,0,0.0,0.0,3.3507676363449863
13324,1756919881.510921,0,0.0,0.0,3.4053135438684956
13325,1688884997.391096,0,0.0,0.0,3.3507676363449863
13326,1688884997.391096,0,0.0,0.0,3.3507676363449863
13327,2341978962.7448015,0,0.0,0.0,3.870316526594591
13328,1688884997.391096,0,0.0,0.0,3.3507676363449863
13329,1688884997.391096,0,0.0,0.0,3.3507676363449863
13330,1543646659.015907,0,0.0,0.0,3.0685775477152495
13331,1688884997.391096,0,0.0,0.0,3.3507676363449863
13332,1688884997.391096,0,0.0,0.0,3.3507676363449863
13333,1688884997.391096,0,0.0,0.0,3.3507676363449863
13334,1688884997.391096,0,0.0,0.0,3.3507676363449863
13335,1688884997.391096,0,0.0,0.0,3.3507676363449863
13336,1688884997.391096,0,0.0,0.0,3.3507676363449863
13337,1688884997.391096,0,0.0,0.0,3.3507676363449863
13338,1688884997.391096,0,0.0,0.0,3.3507676363449863
13339,1688884997.391096,0,0.0,0.0,3.3507676363449863
13340,2244933421.3228483,0,0.0,0.0,3.6078738991816577
13341,1919960433.008461,0,0.0,0.0,3.0914181018343734
13342,1920121047.8132157,0,0.0,0.0,3.0917748542166215
13343,1852660846.6905723,0,0.0,0.0,3.034846565738338
13344,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13345,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13346,1380556873.4638786,0,0.0,0.0,2.6905740481737546
13347,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13348,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13349,2300885377.283895,0,0.0,0.0,3.8192240859373197
13350,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13351,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13352,1923030990.2998798,0,0.0,0.0,3.0931346243811664
13353,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13354,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13355,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13356,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13357,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13358,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13359,1920058019.6623626,0,0.0,0.0,3.0916348581371818
13360,2015359357.508183,0,0.0,0.0,1.836389131677526
13361,2008503358.3912988,0,0.0,0.0,1.828551787438169
13362,2010092189.1511865,0,0.0,0.0,1.8304883544696402
13363,2015359357.5074232,0,0.0,0.0,1.8363891316762178
13364,2044449899.0147505,0,0.0,0.0,1.8692635004844778
13365,2015359357.508183,0,0.0,0.0,1.836389131677526
13366,2015359357.508183,0,0.0,0.0,1.836389131677526
13367,2010092189.1511865,0,0.0,0.0,1.8304883544696402
13368,2015359357.508183,0,0.0,0.0,1.836389131677526
13369,2015359357.508183,0,0.0,0.0,1.836389131677526
13370,2015359357.508183,0,0.0,0.0,1.836389131677526
13371,2015359357.508183,0,0.0,0.0,1.836389131677526
13372,2015359357.508183,0,0.0,0.0,1.836389131677526
13373,2015359357.508183,0,0.0,0.0,1.836389131677526
13374,2015359357.508183,0,0.0,0.0,1.836389131677526
13375,2015359357.508183,0,0.0,0.0,1.836389131677526
13376,2015359357.508183,0,0.0,0.0,1.836389131677526
13377,2015359357.508183,0,0.0,0.0,1.836389131677526
13378,2152891746.843261,0,0.0,0.0,1.836389131677526
13379,2210226273.735252,0,0.0,0.0,1.836389131677526
13380,2341622764.728469,0,0.0,0.0,1.8304883544696402
13381,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13382,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13383,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13384,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13385,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13386,2608330216.786418,0,0.0,0.0,2.090663915825118
13387,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13388,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13389,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13390,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13391,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13392,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13393,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13394,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13395,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13396,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13397,2196949559.2040668,0,0.0,0.0,1.8226802924264347
13398,2139959437.839858,0,0.0,0.0,1.8226802924264347
13399,2333655798.6133685,0,0.0,0.0,1.8226802924264347
13400,271999170.8211443,0,0.0,0.0,0.23677669554516412
13401,246867250.64494157,0,0.0,0.0,0.19877504778001806
13402,271999170.8211443,0,0.0,0.0,0.23677669554516412
13403,271999170.8211443,0,0.0,0.0,0.23677669554516412
13404,195812279.10325634,0,0.0,0.0,0.19241916368270798
13405,271999170.8211443,0,0.0,0.0,0.23677669554516412
13406,271999170.8211443,0,0.0,0.0,0.23677669554516412
13407,235061769.63762227,0,0.0,0.0,0.2220359553729383
13408,271999170.8211443,0,0.0,0.0,0.23677669554516412
13409,271999170.8211443,0,0.0,0.0,0.23677669554516412
13410,1076644002.291118,0,0.0,0.0,1.4133870383957197
13411,271999170.8211443,0,0.0,0.0,0.23677669554516412
13412,271999170.8211443,0,0.0,0.0,0.23677669554516412
13413,328864151.5903159,0,0.0,0.0,0.2570469365975446
13414,271999170.8211443,0,0.0,0.0,0.23677669554516412
13415,271999170.8211443,0,0.0,0.0,0.23677669554516412
13416,281568348.52362037,0,0.0,0.0,0.24375119174817889
13417,271999170.8211443,0,0.0,0.0,0.23677669554516412
13418,271999170.8211443,0,0.0,0.0,0.23677669554516412
13419,256610243.08150825,0,0.0,0.0,0.23677669554516412
13420,931046115.452171,0,0.0,0.0,1.344701703357615
13421,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13422,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13423,1318792612.143035,0,0.0,0.0,1.8560749173237014
13424,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13425,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13426,1295680321.2072678,0,0.0,0.0,1.84831507431712
13427,1264382107.4250348,0,0.0,0.0,1.8193505207878706
13428,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13429,237487056.98110127,0,0.0,0.0,0.21366530202468928
13430,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13431,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13432,1215130523.4825244,0,0.0,0.0,1.8007348975676136
13433,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13434,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13435,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13436,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13437,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13438,1321620990.3811486,0,0.0,0.0,1.8126643205539732
13439,1246847490.6724474,0,0.0,0.0,1.8126643205539732
13440,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13441,1866409907.0085146,0,0.0,0.0,1.8224876417903932
13442,1666319572.9714677,0,0.0,0.0,1.5302704721647598
13443,1617978269.4428427,0,0.0,0.0,1.4507761056053154
13444,614345913.9286286,0,0.0,0.0,1.0007983974439143
13445,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13446,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13447,1649844088.150583,0,0.0,0.0,1.4718380253695424
13448,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13449,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13450,3226928669.5542955,0,0.0,0.0,3.9328082489297964
13451,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13452,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13453,1613771771.2917466,0,0.0,0.0,1.4390584531753694
13454,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13455,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13456,1609494656.2580378,0,0.0,0.0,1.4372498316775992
13457,1454980921.3784676,0,0.0,0.0,1.4372498316775992
13458,1764008391.1376083,0,0.0,0.0,1.4372498316775992
13459,1869796053.1472876,0,0.0,0.0,1.4372498316775992
13460,2546338083.9305015,0,0.0,0.0,3.3480341863525607
13461,2654082004.402248,0,0.0,0.0,3.4839743293421392
13462,2654082004.402248,0,0.0,0.0,3.4839743293421392
13463,3872863501.995166,0,0.0,0.0,4.076613129932939
13464,2654082004.402248,0,0.0,0.0,3.4839743293421392
13465,2654082004.402248,0,0.0,0.0,3.4839743293421392
13466,2474264439.67024,0,0.0,0.0,3.3656686836248366
13467,2654082004.402248,0,0.0,0.0,3.4839743293421392
13468,2654082004.402248,0,0.0,0.0,3.4839743293421392
13469,1169177191.3178973,0,0.0,0.0,1.4888842669783455
13470,2654082004.402248,0,0.0,0.0,3.4839743293421392
13471,2654082004.402248,0,0.0,0.0,3.4839743293421392
13472,2654082004.402248,0,0.0,0.0,3.4839743293421392
13473,2654082004.402248,0,0.0,0.0,3.4839743293421392
13474,2654082004.402248,0,0.0,0.0,3.4839743293421392
13475,2654082004.402248,0,0.0,0.0,3.4839743293421392
13476,2873406525.1095037,0,0.0,0.0,3.4839743293421392
13477,2434757483.694992,0,0.0,0.0,3.4839743293421392
13478,2284597187.0385303,0,0.0,0.0,3.4839743293421392
13479,2654082004.402248,0,0.0,0.0,3.4839743293421392
13480,218211295.04543948,0,0.0,0.0,0.21351450907481226
13481,287535597.7192301,0,0.0,0.0,0.32047141650378874
13482,218211295.04543948,0,0.0,0.0,0.21351450907481226
13483,218211295.04543948,0,0.0,0.0,0.21351450907481226
13484,2346638278.629103,0,0.0,0.0,1.8242513976748909
13485,218138294.40024698,0,0.0,0.0,0.2134449679463564
13486,218211295.04543948,0,0.0,0.0,0.21351450907481226
13487,231252458.62085927,0,0.0,0.0,0.2907602502998315
13488,218168702.71409294,0,0.0,0.0,0.21347320344510867
13489,218190089.90412956,0,0.0,0.0,0.2134921494334632
13490,218211295.04543948,0,0.0,0.0,0.21351450907481226
13491,218211295.04543948,0,0.0,0.0,0.21351450907481226
13492,218211295.04543948,0,0.0,0.0,0.21351450907481226
13493,101467208.92092481,0,0.0,0.0,0.15346339154644467
13494,218211295.04543948,0,0.0,0.0,0.21351450907481226
13495,218211295.04543948,0,0.0,0.0,0.21351450907481226
13496,218211295.04543948,0,0.0,0.0,0.21351450907481226
13497,230994176.5483676,0,0.0,0.0,0.21351450907481226
13498,218211295.04543948,0,0.0,0.0,0.21351450907481226
13499,187316602.12838134,0,0.0,0.0,0.21351450907481226
13500,2125833321.3783112,0,0.0,0.0,1.8075934427779559
13501,2152674754.065464,0,0.0,0.0,1.83627061019449
13502,2152674754.065464,0,0.0,0.0,1.83627061019449
13503,110119762.42421913,0,0.0,0.0,0.23854604219556286
13504,2152674754.065464,0,0.0,0.0,1.83627061019449
13505,2152674754.065464,0,0.0,0.0,1.83627061019449
13506,2152674754.065464,0,0.0,0.0,1.83627061019449
13507,2152674754.065464,0,0.0,0.0,1.83627061019449
13508,2152674754.065464,0,0.0,0.0,1.83627061019449
13509,2152674754.065464,0,0.0,0.0,1.83627061019449
13510,2152674754.065464,0,0.0,0.0,1.83627061019449
13511,2152674754.065464,0,0.0,0.0,1.83627061019449
13512,2159551028.9983735,0,0.0,0.0,1.839965524897189
13513,2152674754.065464,0,0.0,0.0,1.83627061019449
13514,2152674754.065464,0,0.0,0.0,1.83627061019449
13515,2152674754.065464,0,0.0,0.0,1.83627061019449
13516,2015156226.7999692,0,0.0,0.0,1.83627061019449
13517,2152674754.065464,0,0.0,0.0,1.83627061019449
13518,2485040556.666416,0,0.0,0.0,1.83627061019449
13519,2152674754.065464,0,0.0,0.0,1.83627061019449
13520,3209551540.704298,0,0.0,0.0,1.8082917895071384
13521,3213042839.745639,0,0.0,0.0,1.8107618389070677
13522,3279021574.9018874,0,0.0,0.0,1.860805729672978
13523,3209551540.704298,0,0.0,0.0,1.8082917895071384
13524,831720705.426469,0,0.0,0.0,0.6343180353459299
13525,3209551540.704298,0,0.0,0.0,1.8082917895071384
13526,3209551540.704298,0,0.0,0.0,1.8082917895071384
13527,3209551540.704298,0,0.0,0.0,1.8082917895071384
13528,3209551540.704298,0,0.0,0.0,1.8082917895071384
13529,3209551540.704298,0,0.0,0.0,1.8082917895071384
13530,3209551540.704298,0,0.0,0.0,1.8082917895071384
13531,3209551540.704298,0,0.0,0.0,1.8082917895071384
13532,3209551540.704298,0,0.0,0.0,1.8082917895071384
13533,3210938038.6896625,0,0.0,0.0,1.8087513815350098
13534,3209551540.704298,0,0.0,0.0,1.8082917895071384
13535,3209551540.704298,0,0.0,0.0,1.8082917895071384
13536,3209551540.704298,0,0.0,0.0,1.8082917895071384
13537,3073705932.656319,0,0.0,0.0,1.8082917895071384
13538,2928419206.9046373,0,0.0,0.0,1.8082917895071384
13539,2928419206.9046373,0,0.0,0.0,1.8082917895071384
13540,448389935.078671,0,0.0,0.0,0.5161968694808226
13541,449914002.86717,0,0.0,0.0,0.5163154579427484
13542,449914002.86717,0,0.0,0.0,0.5163154579427484
13543,2532061551.8986864,0,0.0,0.0,1.8191152424099166
13544,449914002.86717,0,0.0,0.0,0.5163154579427484
13545,449914002.86717,0,0.0,0.0,0.5163154579427484
13546,488724996.56711066,0,0.0,0.0,0.552561787663772
13547,449914002.86717,0,0.0,0.0,0.5163154579427484
13548,449914002.86717,0,0.0,0.0,0.5163154579427484
13549,350101353.0900466,0,0.0,0.0,0.3210621927214087
13550,449914002.86717,0,0.0,0.0,0.5163154579427484
13551,449914002.86717,0,0.0,0.0,0.5163154579427484
13552,330526044.3150534,0,0.0,0.0,0.46127904184616125
13553,449914002.86717,0,0.0,0.0,0.5163154579427484
13554,449914002.86717,0,0.0,0.0,0.5163154579427484
13555,473239573.24911845,0,0.0,0.0,0.538673821192593
13556,474250164.7910697,0,0.0,0.0,0.5163154579427484
13557,500277662.7285619,0,0.0,0.0,0.5163154579427484
13558,500277662.728562,0,0.0,0.0,0.5163154579427484
13559,449914002.86717,0,0.0,0.0,0.5163154579427484
13560,2315365905.420848,0,0.0,0.0,3.8446387621885894
13561,2305677263.7155414,0,0.0,0.0,3.84298421302847
13562,2315365905.420848,0,0.0,0.0,3.8446387621885894
13563,2315365905.420848,0,0.0,0.0,3.8446387621885894
13564,4168906252.022558,0,0.0,0.0,5.292127067623733
13565,2315365905.420848,0,0.0,0.0,3.8446387621885894
13566,2315365905.420848,0,0.0,0.0,3.8446387621885894
13567,2314856769.377901,0,0.0,0.0,3.843002720600948
13568,2315365905.420848,0,0.0,0.0,3.8446387621885894
13569,2315365905.420848,0,0.0,0.0,3.8446387621885894
13570,870585852.1116732,0,0.0,0.0,0.9139200547101535
13571,2315365905.420848,0,0.0,0.0,3.8446387621885894
13572,2315365905.420848,0,0.0,0.0,3.8446387621885894
13573,2315365905.420848,0,0.0,0.0,3.8446387621885894
13574,2315365905.420848,0,0.0,0.0,3.8446387621885894
13575,2315365905.420848,0,0.0,0.0,3.8446387621885894
13576,2315365905.420848,0,0.0,0.0,3.8446387621885894
13577,2613528446.1383514,0,0.0,0.0,3.8446387621885894
13578,2315365905.420848,0,0.0,0.0,3.8446387621885894
13579,2459440658.73529,0,0.0,0.0,3.8446387621885894
13580,2644050239.1089015,0,0.0,0.0,1.8455583415769277
13581,3305063463.7422023,0,0.0,0.0,2.4185542002971268
13582,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13583,1016583619.2834915,0,0.0,0.0,0.8887414936591775
13584,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13585,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13586,2625829153.997081,0,0.0,0.0,1.829643330047942
13587,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13588,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13589,4329990025.116203,0,0.0,0.0,4.67545981219252
13590,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13591,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13592,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13593,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13594,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13595,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13596,2392922102.2060366,0,0.0,0.0,1.8778973315227871
13597,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13598,2542842398.451938,0,0.0,0.0,1.8778973315227871
13599,2683020475.2644506,0,0.0,0.0,1.8778973315227871
13600,184831211.66790587,0,0.0,0.0,0.23730443077427532
13601,197833758.68306988,0,0.0,0.0,0.25008222638217825
13602,184831211.66790587,0,0.0,0.0,0.23730443077427532
13603,184831211.66790587,0,0.0,0.0,0.23730443077427532
13604,184831211.66790587,0,0.0,0.0,0.23730443077427532
13605,184831211.66790587,0,0.0,0.0,0.23730443077427532
13606,184831211.66790587,0,0.0,0.0,0.23730443077427532
13607,172592907.66005385,0,0.0,0.0,0.21288937805699412
13608,184831211.66790587,0,0.0,0.0,0.23730443077427532
13609,184831211.66790587,0,0.0,0.0,0.23730443077427532
13610,2065318639.196329,0,0.0,0.0,3.3712360350954595
13611,184831211.66790587,0,0.0,0.0,0.23730443077427532
13612,184831211.66790587,0,0.0,0.0,0.23730443077427532
13613,200441079.21387076,0,0.0,0.0,0.24473375900186128
13614,184831211.66790587,0,0.0,0.0,0.23730443077427532
13615,184831211.66790587,0,0.0,0.0,0.23730443077427532
13616,155840259.95588964,0,0.0,0.0,0.21118032648457571
13617,172091798.9040102,0,0.0,0.0,0.23730443077427532
13618,193822383.23292792,0,0.0,0.0,0.23730443077427532
13619,153484579.41425642,0,0.0,0.0,0.23730443077427532
13620,1688623490.9237306,0,0.0,0.0,3.386209356783359
13621,1705189170.638141,0,0.0,0.0,3.4122493104057323
13622,1705189170.638141,0,0.0,0.0,3.4122493104057323
13623,1705144995.963079,0,0.0,0.0,3.4121487349031328
13624,1705189170.638141,0,0.0,0.0,3.4122493104057323
13625,1705189170.638141,0,0.0,0.0,3.4122493104057323
13626,1681999916.053046,0,0.0,0.0,3.3892033397187613
13627,1705189170.638141,0,0.0,0.0,3.4122493104057323
13628,1705189170.638141,0,0.0,0.0,3.4122493104057323
13629,149930729.860848,0,0.0,0.0,0.21395532798561817
13630,1705189170.638141,0,0.0,0.0,3.4122493104057323
13631,1705189170.638141,0,0.0,0.0,3.4122493104057323
13632,1705189170.638141,0,0.0,0.0,3.4122493104057323
13633,1705189170.638141,0,0.0,0.0,3.4122493104057323
13634,1705189170.638141,0,0.0,0.0,3.4122493104057323
13635,1705189170.638141,0,0.0,0.0,3.4122493104057323
13636,1850264901.380517,0,0.0,0.0,3.4122493104057323
13637,1602798204.1783364,0,0.0,0.0,3.4122493104057323
13638,2062162891.8601282,0,0.0,0.0,3.4122493104057323
13639,1705189170.638141,0,0.0,0.0,3.4122493104057323
13640,3258781623.771377,0,0.0,0.0,2.4236751671214396
13641,3300762531.6559935,0,0.0,0.0,2.4885156108433457
13642,2613459075.5372777,0,0.0,0.0,1.8200601650988824
13643,3258781623.771377,0,0.0,0.0,2.4236751671214396
13644,3258647657.109575,0,0.0,0.0,2.423531698078463
13645,3179996477.700846,0,0.0,0.0,2.3507134675818886
13646,3232040236.1895523,0,0.0,0.0,2.3987789640510373
13647,3258781623.771377,0,0.0,0.0,2.4236751671214396
13648,3258939094.817391,0,0.0,0.0,2.4238380740751806
13649,3258781623.771377,0,0.0,0.0,2.4236751671214396
13650,3251805901.5092444,0,0.0,0.0,2.4096763897442783
13651,3258781623.771377,0,0.0,0.0,2.4236751671214396
13652,3258781623.771377,0,0.0,0.0,2.4236751671214396
13653,3258781623.771377,0,0.0,0.0,2.4236751671214396
13654,3258781623.771377,0,0.0,0.0,2.4236751671214396
13655,3258781623.771377,0,0.0,0.0,2.4236751671214396
13656,2821364717.480387,0,0.0,0.0,2.0256303660865416
13657,3500018942.9057894,0,0.0,0.0,2.4236751671214396
13658,3258781623.771377,0,0.0,0.0,2.4236751671214396
13659,3670278448.93032,0,0.0,0.0,2.4236751671214396
13660,3131772393.444826,0,0.0,0.0,1.8162058389277358
13661,3390966394.1318088,0,0.0,0.0,2.021461920251062
13662,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13663,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13664,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13665,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13666,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13667,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13668,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13669,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13670,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13671,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13672,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13673,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13674,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13675,3150071331.773346,0,0.0,0.0,1.8296297861663715
13676,2950899075.471061,0,0.0,0.0,1.8257279841951706
13677,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13678,2814010655.175763,0,0.0,0.0,1.8257279841951706
13679,3144853564.7306767,0,0.0,0.0,1.8257279841951706
13680,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13681,1523143088.3918016,0,0.0,0.0,3.287638620253825
13682,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13683,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13684,1525609907.8859825,0,0.0,0.0,3.2865897624584464
13685,1521639873.9353046,0,0.0,0.0,3.282755174829157
13686,1521670363.0347092,0,0.0,0.0,3.282883786326178
13687,1597917097.5648546,0,0.0,0.0,3.3692689257256543
13688,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13689,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13690,452723935.9056888,0,0.0,0.0,1.0115718050951443
13691,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13692,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13693,1522729764.4541252,0,0.0,0.0,3.2834417313993978
13694,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13695,1521663617.0171158,0,0.0,0.0,3.2828553297486285
13696,1846451796.1902158,0,0.0,0.0,3.6101139334844436
13697,1957774994.2108223,0,0.0,0.0,3.2828553297486285
13698,1424455741.4611428,0,0.0,0.0,3.2828553297486285
13699,1424455741.461143,0,0.0,0.0,3.2828553297486285
13700,1553501437.920527,0,0.0,0.0,1.9370224608337405
13701,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13702,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13703,1524721897.9069324,0,0.0,0.0,1.9070755015162326
13704,1529677591.908042,0,0.0,0.0,1.9124155810245227
13705,1528950176.036951,0,0.0,0.0,1.9098197514633963
13706,1462559130.5310016,0,0.0,0.0,1.8477156084122288
13707,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13708,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13709,2136447881.137502,0,0.0,0.0,3.614562779880075
13710,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13711,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13712,1469070316.185678,0,0.0,0.0,1.8816177779868268
13713,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13714,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13715,656027553.8195876,0,0.0,0.0,1.1075502915942343
13716,1151012592.435004,0,0.0,0.0,1.9107353997007734
13717,1613516388.0498967,0,0.0,0.0,1.9107353997007734
13718,1613516388.0498967,0,0.0,0.0,1.9107353997007734
13719,1529216016.0372634,0,0.0,0.0,1.9107353997007734
13720,1772967279.0861046,0,0.0,0.0,1.058072032982813
13721,1753427093.1874335,0,0.0,0.0,1.0438671811582503
13722,1739456872.746123,0,0.0,0.0,1.0370572890317449
13723,1772967279.0861046,0,0.0,0.0,1.058072032982813
13724,1379261878.3558578,0,0.0,0.0,0.8349820403206314
13725,1772967279.0861046,0,0.0,0.0,1.058072032982813
13726,1772967279.0861046,0,0.0,0.0,1.058072032982813
13727,1703525803.817687,0,0.0,0.0,1.0002735021889935
13728,1772967279.0861046,0,0.0,0.0,1.058072032982813
13729,1772967279.0861046,0,0.0,0.0,1.058072032982813
13730,1772967279.0861046,0,0.0,0.0,1.058072032982813
13731,1772967279.0861046,0,0.0,0.0,1.058072032982813
13732,1772967279.0861046,0,0.0,0.0,1.058072032982813
13733,1755020174.1966338,0,0.0,0.0,1.0511491550069831
13734,1772967279.0861046,0,0.0,0.0,1.058072032982813
13735,1772967279.0861046,0,0.0,0.0,1.058072032982813
13736,1772967279.0861046,0,0.0,0.0,1.058072032982813
13737,1426738655.658572,0,0.0,0.0,1.058072032982813
13738,1772967279.0861046,0,0.0,0.0,1.058072032982813
13739,1932677312.351956,0,0.0,0.0,1.058072032982813
13740,1134028161.6467159,0,0.0,0.0,0.7541095577482801
13741,1133889088.1393185,0,0.0,0.0,0.7539957664141667
13742,1133889088.1393185,0,0.0,0.0,0.7539957664141667
13743,1500441803.8840818,0,0.0,0.0,0.9897502306091717
13744,1133889088.1393185,0,0.0,0.0,0.7539957664141667
13745,1133889088.1393185,0,0.0,0.0,0.7539957664141667
13746,1190531389.5871956,0,0.0,0.0,0.8037462529603137
13747,1133889088.1393185,0,0.0,0.0,0.7539957664141667
13748,1133889088.1393185,0,0.0,0.0,0.7539957664141667
