,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
246,285156780.128405,0,0.0,0.0,0.24633808415079303,policy 0
247,102712686.26579997,0,0.0,0.0,0.15220419708470218,policy 0
248,2131139432.7603545,0,0.0,0.0,1.5698090798666549,policy 0
249,2546049398.294342,0,0.0,0.0,1.5726471175529846,policy 0
250,3237357412.5124526,0,0.0,0.0,1.930854222878755,policy 0
251,1976798740.9993916,0,0.0,0.0,2.758953296643593,policy 0
252,3576556109.3547153,0,0.0,0.0,3.951702648595008,policy 0
253,1494708780.5865257,0,0.0,0.0,3.034389195229315,policy 0
254,2310257052.139854,0,0.0,0.0,1.6165420469735357,policy 0
255,1678551358.7040222,0,0.0,0.0,1.7247726758909612,policy 0
256,938918027.8234215,0,0.0,0.0,0.7241309968721377,policy 0
257,1414065610.4918962,0,0.0,0.0,1.1460689939311974,policy 0
258,1077497379.7129726,0,0.0,0.0,0.7194951979622941,policy 0
259,185691577.32564664,0,0.0,0.0,0.19038687526031214,policy 0
260,644045194.1617432,0,0.0,0.0,0.5731253691735134,policy 0
261,2042064009.5449347,0,0.0,0.0,1.5980095972890465,policy 0
262,782463421.486598,0,0.0,0.0,0.5602993870726767,policy 0
263,235051347.28401247,0,0.0,0.0,0.26327944022012595,policy 0
264,2387618524.0274515,0,0.0,0.0,1.9652314849448256,policy 0
265,794064646.1876181,0,0.0,0.0,0.7235206510934753,policy 0
266,177503458.99278945,0,0.0,0.0,0.286778620329601,policy 0
267,1233874208.880585,0,0.0,0.0,0.901956831678024,policy 0
268,2550194934.3967338,0,0.0,0.0,1.5758601701044332,policy 0
269,722982166.411171,0,0.0,0.0,1.0985302023866301,policy 0
270,3767224400.896351,0,0.0,0.0,2.4434280934788966,policy 0
271,2454227245.549995,0,0.0,0.0,1.5567868412877683,policy 0
272,894302409.436241,0,0.0,0.0,0.7646102872790225,policy 0
273,184750044.5749924,0,0.0,0.0,0.16130417109307765,policy 0
274,2845853725.977522,0,0.0,0.0,1.6118486700868435,policy 0
275,795251648.6118222,0,0.0,0.0,0.672962549553052,policy 0
276,2308447887.2037973,0,0.0,0.0,1.6147692402257825,policy 0
277,2828116723.579051,0,0.0,0.0,1.698681196511952,policy 0
278,380814051.05784667,0,0.0,0.0,0.40233470794064286,policy 0
279,1893530193.7920024,0,0.0,0.0,1.6204120119462144,policy 0
280,2479512960.558183,0,0.0,0.0,1.6146048803846844,policy 0
281,1467825265.9216728,0,0.0,0.0,0.8670800507009347,policy 0
282,410498387.62413573,0,0.0,0.0,0.37356870720322094,policy 0
283,854159365.168675,0,0.0,0.0,0.7505612126386408,policy 0
284,2116657930.4423409,0,0.0,0.0,3.494766905265154,policy 0
285,2560535030.496761,0,0.0,0.0,1.5838770886371312,policy 0
286,1911695890.7178946,0,0.0,0.0,2.990445381484951,policy 0
287,75264835.1601475,0,0.0,0.0,0.08953366126374293,policy 0
288,2326547223.894422,0,0.0,0.0,1.683997048691553,policy 0
289,4978187643.042791,0,0.0,0.0,4.174334614562856,policy 0
290,2540343106.1506667,0,0.0,0.0,2.1793007809762206,policy 0
291,594553739.300214,0,0.0,0.0,0.4668359492346313,policy 0
292,1477281973.5698383,0,0.0,0.0,3.061866377641808,policy 0
293,963507364.5996313,0,0.0,0.0,0.9563929092501595,policy 0
294,4290431329.6159983,0,0.0,0.0,4.020064894414694,policy 0
295,2059763021.4567752,0,0.0,0.0,1.7152697962566195,policy 0
296,2972511731.077753,0,0.0,0.0,1.7880805764717778,policy 0
297,441951729.57310075,0,0.0,0.0,0.43155589535524314,policy 0
298,2236312305.5151105,0,0.0,0.0,1.6204120119462144,policy 0
299,193231360.5787393,0,0.0,0.0,0.25719534286958545,policy 0
300,655553964.3643684,0,0.0,0.0,0.7059019207104423,policy 0
301,1953608758.8435688,0,0.0,0.0,1.1195633717233042,policy 0
302,1985465848.2926278,0,0.0,0.0,1.5425964164610546,policy 0
303,228930242.36809832,0,0.0,0.0,0.435578684754028,policy 0
304,95995811.97555894,0,0.0,0.0,0.10703628060641604,policy 0
305,2716286907.7233696,0,0.0,0.0,1.6051096798218458,policy 0
306,1024154503.0945084,0,0.0,0.0,0.8116335620070937,policy 0
307,2743227584.846038,0,0.0,0.0,2.044773437128957,policy 0
308,430499964.7601245,0,0.0,0.0,0.33936871674302427,policy 0
309,179705171.67083222,0,0.0,0.0,0.11464503592492978,policy 0
310,1416494289.635774,0,0.0,0.0,3.0733109838636707,policy 0
311,1978942640.5893402,0,0.0,0.0,1.453720693781733,policy 0
312,1395276882.9141212,0,0.0,0.0,2.1363387672722918,policy 0
313,1414350849.962327,0,0.0,0.0,1.030568451281941,policy 0
314,2093546160.5075653,0,0.0,0.0,2.9718422583957467,policy 0
315,2520821393.001821,0,0.0,0.0,3.320768897756092,policy 0
316,2043778992.2265468,0,0.0,0.0,1.599690358203071,policy 0
317,1898426281.044345,0,0.0,0.0,2.7901034494080177,policy 0
318,2278479778.063161,0,0.0,0.0,1.5882660008250196,policy 0
319,1941503806.3192105,0,0.0,0.0,1.6940930705163724,policy 0
320,1920479262.2747245,0,0.0,0.0,1.5959690310167456,policy 0
321,849171322.6031706,0,0.0,0.0,0.7997045333027971,policy 0
322,1884631241.790275,0,0.0,0.0,1.6067322887958788,policy 0
323,2180955191.2501235,0,0.0,0.0,1.9957626893486056,policy 0
324,1175736711.1502535,0,0.0,0.0,0.7936193500195373,policy 0
325,238434111.58304244,0,0.0,0.0,0.190725954346478,policy 0
326,823429054.0830529,0,0.0,0.0,0.6245239783174898,policy 0
327,3326874456.222128,0,0.0,0.0,3.246840409610422,policy 0
328,618606600.4931697,0,0.0,0.0,0.6919982851401841,policy 0
329,147977404.1471414,0,0.0,0.0,0.14179122087686524,policy 0
330,643128853.6862662,0,0.0,0.0,0.8732094251454373,policy 0
331,1963867498.7194066,0,0.0,0.0,1.569568947289207,policy 0
332,640371541.3524232,0,0.0,0.0,0.7296227465854994,policy 0
333,516792937.56427777,0,0.0,0.0,0.4108630331977278,policy 0
334,1703644612.3220334,0,0.0,0.0,1.4492500993000001,policy 0
335,2530300913.942359,0,0.0,0.0,2.0164809143067934,policy 0
336,1479878551.243739,0,0.0,0.0,1.0703259771521807,policy 0
337,2355216779.487298,0,0.0,0.0,1.5354749236936627,policy 0
338,362229348.17796564,0,0.0,0.0,0.28137393169209773,policy 0
339,354512129.67953146,0,0.0,0.0,0.6188959203663414,policy 0
340,2603844072.3247194,0,0.0,0.0,1.6199014240744944,policy 0
341,543545484.5862938,0,0.0,0.0,0.7744652738134625,policy 0
342,214619159.34130287,0,0.0,0.0,0.1998650115384611,policy 0
343,2247978989.882617,0,0.0,0.0,1.5616316722633612,policy 0
344,196432908.2124846,0,0.0,0.0,0.1892314555840085,policy 0
345,3043287337.0495386,0,0.0,0.0,1.6297902156027904,policy 0
346,501627583.1179281,0,0.0,0.0,0.46300786063125693,policy 0
347,2274738324.3700447,0,0.0,0.0,1.584995955499759,policy 0
348,196362812.13592663,0,0.0,0.0,0.23477681480291934,policy 0
349,1693993270.6396892,0,0.0,0.0,1.2587293832828277,policy 0
350,1451790452.5435622,0,0.0,0.0,2.1784709428847338,policy 0
351,2738460199.4533567,0,0.0,0.0,1.7271664301891374,policy 0
352,453776059.75096226,0,0.0,0.0,0.42338814760082094,policy 0
353,890130969.2210374,0,0.0,0.0,0.7208273126347949,policy 0
354,934027111.1516393,0,0.0,0.0,0.7842153800641112,policy 0
355,3237640397.242649,0,0.0,0.0,2.1435311170035733,policy 0
356,2231797178.0628433,0,0.0,0.0,1.7158951030600444,policy 0
357,345482930.62163335,0,0.0,0.0,0.42715793280688796,policy 0
358,160743926.341938,0,0.0,0.0,0.15182289678468033,policy 0
359,2064655827.7743888,0,0.0,0.0,1.6201518048639207,policy 0
360,864587847.841934,0,0.0,0.0,0.9731429624444209,policy 0
361,212283558.02389514,0,0.0,0.0,0.16736106456649175,policy 0
362,424932514.10204566,0,0.0,0.0,0.332466774178563,policy 0
363,1657868782.7342541,0,0.0,0.0,2.894459691205108,policy 0
364,3818840934.5723767,0,0.0,0.0,2.3895320623279503,policy 0
365,5515860394.226091,0,0.0,0.0,4.389373218603235,policy 0
366,551855650.8135538,0,0.0,0.0,0.3745576290378603,policy 0
367,1895926810.8186753,0,0.0,0.0,2.737289446084278,policy 0
368,1682288389.2217472,0,0.0,0.0,2.934813468267004,policy 0
369,2668456720.8247776,0,0.0,0.0,2.192257979334625,policy 0
370,2429812854.87727,0,0.0,0.0,1.574168151232949,policy 0
371,1834333983.916385,0,0.0,0.0,1.7452894308377604,policy 0
372,260812802.85011607,0,0.0,0.0,0.2622454792816351,policy 0
373,503226920.1016357,0,0.0,0.0,0.49982918024182876,policy 0
374,2358751519.995925,0,0.0,0.0,1.6559596613617131,policy 0
375,342701810.64405155,0,0.0,0.0,0.2921607959363014,policy 0
376,2686536147.6523156,0,0.0,0.0,1.6825228877339484,policy 0
377,2639310616.5128345,0,0.0,0.0,1.8842780294565942,policy 0
378,4042595226.7413073,0,0.0,0.0,3.5577476816565117,policy 0
379,1184924753.5773904,0,0.0,0.0,1.6271838795936675,policy 0
380,271612062.4435242,0,0.0,0.0,0.4340290787051726,policy 0
381,1864705871.2579134,0,0.0,0.0,2.954790822144527,policy 0
382,1778861944.247676,0,0.0,0.0,1.6284050827603935,policy 0
383,2029029236.2309828,0,0.0,0.0,2.2251854174473324,policy 0
384,1965409758.5664754,0,0.0,0.0,3.1503032897658345,policy 0
385,1762742357.8511178,0,0.0,0.0,3.0471685645978064,policy 0
386,278687239.17275304,0,0.0,0.0,0.19998469717038064,policy 0
387,981008945.4082773,0,0.0,0.0,0.7235905096800715,policy 0
388,95591494.12956631,0,0.0,0.0,0.16533754628132907,policy 0
389,2036882852.9006715,0,0.0,0.0,1.5929316517800642,policy 0
390,2847956436.216656,0,0.0,0.0,1.6133376969010773,policy 0
391,712272643.3468814,0,0.0,0.0,0.6061055414563609,policy 0
392,2313240270.338086,0,0.0,0.0,1.6207467618759013,policy 0
393,1527221970.2587416,0,0.0,0.0,3.0003537717598383,policy 0
394,1125890154.2116137,0,0.0,0.0,1.362062198501834,policy 0
395,366408325.5745336,0,0.0,0.0,0.3440557754065192,policy 0
396,489435006.04367507,0,0.0,0.0,0.9312156125296416,policy 0
397,2654960511.790677,0,0.0,0.0,3.075712760958343,policy 0
398,2028784969.5160048,0,0.0,0.0,1.584995955499759,policy 0
399,468572020.8987012,0,0.0,0.0,0.6078979639074608,policy 0
400,1684401776.902032,0,0.0,0.0,2.988278626012769,policy 0
401,1746451390.225766,0,0.0,0.0,3.186640835846851,policy 0
402,1670392110.7990873,0,0.0,0.0,2.906001081387627,policy 0
403,2379987840.249116,0,0.0,0.0,1.6653807432020449,policy 0
404,523073015.4813,0,0.0,0.0,0.5364780734623491,policy 0
