,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
6303,1650363629.2993546,0,84600000.0,0.0,1.3269711027758222,policy 1:day to threat
6304,1700111137.0644631,0,84600000.0,0.0,1.3716352084963415,policy 1:day to threat
6305,1861405434.2686906,0,84600000.0,0.0,2.974036041232821,policy 1:day to threat
6306,1738142642.6525373,0,84600000.0,0.0,2.855316742901594,policy 1:day to threat
6307,1922609447.538927,0,84600000.0,0.0,2.93388998323653,policy 1:day to threat
6308,1817212605.8098521,0,84600000.0,0.0,1.289415302131347,policy 1:day to threat
6309,229650020.36664897,0,84600000.0,0.0,0.29191827805838144,policy 1:day to threat
6310,1219070084.8552785,0,84600000.0,0.0,1.0988773328383714,policy 1:day to threat
6311,1271623477.826941,0,84600000.0,0.0,2.9385713586875495,policy 1:day to threat
6312,1609991899.6767175,0,84600000.0,0.0,2.870204687310145,policy 1:day to threat
6313,1076789362.3828235,0,84600000.0,0.0,0.7684001518360224,policy 1:day to threat
6314,1215234012.1540272,0,84600000.0,0.0,1.0097592657298755,policy 1:day to threat
6315,896166896.2741661,0,84600000.0,0.0,0.6980392587616279,policy 1:day to threat
6316,1843454363.8260102,0,84600000.0,0.0,3.0060192446695115,policy 1:day to threat
6317,498532642.8869937,0,84600000.0,0.0,0.9975604579901521,policy 1:day to threat
6318,1863843209.17337,0,84600000.0,0.0,2.3186573929977636,policy 1:day to threat
6319,1017879924.6543412,0,84600000.0,0.0,1.7211938275579353,policy 1:day to threat
6320,165975384.7965647,0,84600000.0,0.0,0.18645492583317974,policy 1:day to threat
6321,932033873.6847783,0,84600000.0,0.0,1.3456127761305219,policy 1:day to threat
6322,658787169.110945,0,84600000.0,0.0,0.5589781344047733,policy 1:day to threat
6323,2273106807.870069,0,84600000.0,0.0,1.287757999192052,policy 1:day to threat
6324,394510516.5859185,0,84600000.0,0.0,0.6082003602262512,policy 1:day to threat
6325,492605206.88666844,0,84600000.0,0.0,0.5540079994918097,policy 1:day to threat
6326,1041118341.3568205,0,84600000.0,0.0,0.9399142740520824,policy 1:day to threat
6327,457443232.87249786,0,84600000.0,0.0,0.43490444610484913,policy 1:day to threat
6328,1614298622.687519,0,84600000.0,0.0,2.8621816519685943,policy 1:day to threat
6329,669405103.8577253,0,84600000.0,0.0,0.4779971341120894,policy 1:day to threat
6330,1851358990.9083912,0,84600000.0,0.0,2.8547716105424503,policy 1:day to threat
6331,2224748497.358934,0,84600000.0,0.0,3.237584775570893,policy 1:day to threat
6332,819069673.0851179,0,84600000.0,0.0,0.8756910775589346,policy 1:day to threat
6333,438432082.7552639,0,84600000.0,0.0,0.9472830959166028,policy 1:day to threat
6334,1057653617.4436569,0,84600000.0,0.0,1.7098941524510265,policy 1:day to threat
6335,2216707742.740832,0,84600000.0,0.0,1.3643985627564814,policy 1:day to threat
